task_id,source_split,bench,original_task_id,dimension,model,source_model,resolved,apply_ok,graded,in_tok,out_tok,calls,cost_usd,source_status,cost_source
old112::django__django-13195,old112,old112,django__django-13195,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,24169,984,8,0.0751825,,token_log_pricing
old112::django__django-13195,old112,old112,django__django-13195,bug_fixing,glm-5,glm-5,0,1,1,324123,5467,27,0.2756994,,token_log_pricing
old112::django__django-13195,old112,old112,django__django-13195,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13195,old112,old112,django__django-13195,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13195,old112,old112,django__django-13195,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13195,old112,old112,django__django-13195,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,1,1,1200094,17223,55,0.14337752,,token_log_pricing
old112::django__django-13212,old112,old112,django__django-13212,bug_fixing,claude-opus-4-6,claude-opus-4-6,0,1,1,252895,6400,18,1.424475,,token_log_pricing
old112::django__django-13212,old112,old112,django__django-13212,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,390153,8021,24,1.290774,,token_log_pricing
old112::django__django-13212,old112,old112,django__django-13212,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,57812,1907,7,0.173135,,token_log_pricing
old112::django__django-13212,old112,old112,django__django-13212,bug_fixing,glm-5,glm-5,0,1,1,722347,7253,34,0.5996366,,token_log_pricing
old112::django__django-13212,old112,old112,django__django-13212,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13212,old112,old112,django__django-13212,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13212,old112,old112,django__django-13212,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13212,old112,old112,django__django-13212,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,1437880,15211,59,0.16820606,,token_log_pricing
old112::django__django-13297,old112,old112,django__django-13297,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,215127,5042,20,1.201685,,token_log_pricing
old112::django__django-13297,old112,old112,django__django-13297,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,0,0,1584746,24330,59,5.119188,,token_log_pricing
old112::django__django-13297,old112,old112,django__django-13297,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,23022,907,5,0.07116,,token_log_pricing
old112::django__django-13297,old112,old112,django__django-13297,bug_fixing,glm-5,glm-5,1,1,1,1191024,12581,56,0.9905622,,token_log_pricing
old112::django__django-13297,old112,old112,django__django-13297,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13297,old112,old112,django__django-13297,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13297,old112,old112,django__django-13297,bug_fixing,Qwen3-Max,Qwen3-Max,0,1,1,335631,7197,33,0.1240464,,token_log_pricing
old112::django__django-13297,old112,old112,django__django-13297,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,637964,19332,38,0.08293516,,token_log_pricing
old112::django__django-13315,old112,old112,django__django-13315,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,45455,941,12,0.2508,,token_log_pricing
old112::django__django-13315,old112,old112,django__django-13315,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,105261,1521,18,0.338598,,token_log_pricing
old112::django__django-13315,old112,old112,django__django-13315,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,48699,1091,7,0.1381125,,token_log_pricing
old112::django__django-13315,old112,old112,django__django-13315,bug_fixing,glm-5,glm-5,1,1,1,1186591,10819,49,0.9817298,,token_log_pricing
old112::django__django-13315,old112,old112,django__django-13315,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13315,old112,old112,django__django-13315,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13315,old112,old112,django__django-13315,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13315,old112,old112,django__django-13315,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,1060417,9112,60,0.12265979,,token_log_pricing
old112::django__django-13343,old112,old112,django__django-13343,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,93763,2527,14,0.53199,,token_log_pricing
old112::django__django-13343,old112,old112,django__django-13343,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,76522,1884,14,0.257826,,token_log_pricing
old112::django__django-13343,old112,old112,django__django-13343,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,13495,961,4,0.0481525,,token_log_pricing
old112::django__django-13343,old112,old112,django__django-13343,bug_fixing,glm-5,glm-5,1,1,1,561721,6506,41,0.4688948,,token_log_pricing
old112::django__django-13343,old112,old112,django__django-13343,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13343,old112,old112,django__django-13343,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13343,old112,old112,django__django-13343,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13343,old112,old112,django__django-13343,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,1086348,33404,59,0.14154492,,token_log_pricing
old112::django__django-13344,old112,old112,django__django-13344,bug_fixing,claude-opus-4-6,claude-opus-4-6,0,1,1,1908519,23571,50,10.13187,,token_log_pricing
old112::django__django-13344,old112,old112,django__django-13344,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,1226559,20223,45,3.983022,,token_log_pricing
old112::django__django-13344,old112,old112,django__django-13344,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,12313,718,3,0.0415525,,token_log_pricing
old112::django__django-13344,old112,old112,django__django-13344,bug_fixing,glm-5,glm-5,0,0,0,1260765,38536,57,1.12422,,token_log_pricing
old112::django__django-13344,old112,old112,django__django-13344,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13344,old112,old112,django__django-13344,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13344,old112,old112,django__django-13344,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13344,old112,old112,django__django-13344,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,257519,18223,22,0.04035427,,token_log_pricing
old112::django__django-13346,old112,old112,django__django-13346,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,307338,4166,23,1.64084,,token_log_pricing
old112::django__django-13346,old112,old112,django__django-13346,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,0,1,649669,9719,36,2.094792,,token_log_pricing
old112::django__django-13346,old112,old112,django__django-13346,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,87990,1101,8,0.23649,,token_log_pricing
old112::django__django-13346,old112,old112,django__django-13346,bug_fixing,glm-5,glm-5,0,0,0,1439632,28205,60,1.2363206,,token_log_pricing
old112::django__django-13346,old112,old112,django__django-13346,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13346,old112,old112,django__django-13346,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13346,old112,old112,django__django-13346,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13346,old112,old112,django__django-13346,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13401,old112,old112,django__django-13401,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,83703,2693,16,0.48584,,token_log_pricing
old112::django__django-13401,old112,old112,django__django-13401,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,94803,3311,17,0.334074,,token_log_pricing
old112::django__django-13401,old112,old112,django__django-13401,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,34427,3032,6,0.1315475,,token_log_pricing
old112::django__django-13401,old112,old112,django__django-13401,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13401,old112,old112,django__django-13401,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13401,old112,old112,django__django-13401,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13401,old112,old112,django__django-13401,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13401,old112,old112,django__django-13401,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13406,old112,old112,django__django-13406,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,392199,4904,34,2.083595,,token_log_pricing
old112::django__django-13406,old112,old112,django__django-13406,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,900145,10141,50,2.85255,,token_log_pricing
old112::django__django-13406,old112,old112,django__django-13406,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,35048,754,5,0.09893,,token_log_pricing
old112::django__django-13406,old112,old112,django__django-13406,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13406,old112,old112,django__django-13406,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13406,old112,old112,django__django-13406,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13406,old112,old112,django__django-13406,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13406,old112,old112,django__django-13406,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13512,old112,old112,django__django-13512,bug_fixing,claude-opus-4-6,claude-opus-4-6,0,1,1,44038,2024,12,0.27079,,token_log_pricing
old112::django__django-13512,old112,old112,django__django-13512,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,98951,1783,19,0.323598,,token_log_pricing
old112::django__django-13512,old112,old112,django__django-13512,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,21230,790,5,0.064925,,token_log_pricing
old112::django__django-13512,old112,old112,django__django-13512,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13512,old112,old112,django__django-13512,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13512,old112,old112,django__django-13512,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13512,old112,old112,django__django-13512,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13512,old112,old112,django__django-13512,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13516,old112,old112,django__django-13516,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,67487,1497,15,0.37486,,token_log_pricing
old112::django__django-13516,old112,old112,django__django-13516,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,76567,1786,16,0.256491,,token_log_pricing
old112::django__django-13516,old112,old112,django__django-13516,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,4710,372,2,0.017355,,token_log_pricing
old112::django__django-13516,old112,old112,django__django-13516,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13516,old112,old112,django__django-13516,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13516,old112,old112,django__django-13516,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13516,old112,old112,django__django-13516,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13516,old112,old112,django__django-13516,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13551,old112,old112,django__django-13551,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,40483,755,10,0.22129,,token_log_pricing
old112::django__django-13551,old112,old112,django__django-13551,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,85597,3042,15,0.302421,,token_log_pricing
old112::django__django-13551,old112,old112,django__django-13551,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,20680,607,4,0.060805,,token_log_pricing
old112::django__django-13551,old112,old112,django__django-13551,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13551,old112,old112,django__django-13551,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13551,old112,old112,django__django-13551,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13551,old112,old112,django__django-13551,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13551,old112,old112,django__django-13551,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13590,old112,old112,django__django-13590,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,133209,2829,24,0.73677,,token_log_pricing
old112::django__django-13590,old112,old112,django__django-13590,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,90707,2789,18,0.313956,,token_log_pricing
old112::django__django-13590,old112,old112,django__django-13590,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,13631,655,4,0.0439025,,token_log_pricing
old112::django__django-13590,old112,old112,django__django-13590,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13590,old112,old112,django__django-13590,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13590,old112,old112,django__django-13590,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13590,old112,old112,django__django-13590,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13590,old112,old112,django__django-13590,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13670,old112,old112,django__django-13670,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,14825,899,7,0.0966,,token_log_pricing
old112::django__django-13670,old112,old112,django__django-13670,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,14612,882,7,0.057066,,token_log_pricing
old112::django__django-13670,old112,old112,django__django-13670,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,18049,1062,5,0.0610525,,token_log_pricing
old112::django__django-13670,old112,old112,django__django-13670,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13670,old112,old112,django__django-13670,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13670,old112,old112,django__django-13670,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13670,old112,old112,django__django-13670,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13670,old112,old112,django__django-13670,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13786,old112,old112,django__django-13786,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,80975,2037,16,0.4558,,token_log_pricing
old112::django__django-13786,old112,old112,django__django-13786,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,74541,2083,15,0.254868,,token_log_pricing
old112::django__django-13786,old112,old112,django__django-13786,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,13971,643,4,0.0445725,,token_log_pricing
old112::django__django-13786,old112,old112,django__django-13786,bug_fixing,glm-5,glm-5,1,1,1,171447,3189,15,0.1467246,,token_log_pricing
old112::django__django-13786,old112,old112,django__django-13786,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13786,old112,old112,django__django-13786,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13786,old112,old112,django__django-13786,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13786,old112,old112,django__django-13786,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13794,old112,old112,django__django-13794,bug_fixing,claude-opus-4-6,claude-opus-4-6,0,1,1,322379,8436,31,1.822795,,token_log_pricing
old112::django__django-13794,old112,old112,django__django-13794,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,318548,7945,32,1.074819,,token_log_pricing
old112::django__django-13794,old112,old112,django__django-13794,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,47512,1547,8,0.141985,,token_log_pricing
old112::django__django-13794,old112,old112,django__django-13794,bug_fixing,glm-5,glm-5,0,1,1,544143,8498,47,0.4608084,,token_log_pricing
old112::django__django-13794,old112,old112,django__django-13794,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13794,old112,old112,django__django-13794,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13794,old112,old112,django__django-13794,bug_fixing,Qwen3-Max,Qwen3-Max,0,1,1,36844,1935,13,0.01519726,,token_log_pricing
old112::django__django-13794,old112,old112,django__django-13794,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13809,old112,old112,django__django-13809,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,430540,4258,33,2.25915,,token_log_pricing
old112::django__django-13809,old112,old112,django__django-13809,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,189601,2672,21,0.608883,,token_log_pricing
old112::django__django-13809,old112,old112,django__django-13809,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,35873,823,7,0.1020275,,token_log_pricing
old112::django__django-13809,old112,old112,django__django-13809,bug_fixing,glm-5,glm-5,1,1,1,508992,6032,33,0.4252896,,token_log_pricing
old112::django__django-13809,old112,old112,django__django-13809,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13809,old112,old112,django__django-13809,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13809,old112,old112,django__django-13809,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13809,old112,old112,django__django-13809,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13810,old112,old112,django__django-13810,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,72607,1894,13,0.410385,,token_log_pricing
old112::django__django-13810,old112,old112,django__django-13810,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,54149,1672,12,0.187527,,token_log_pricing
old112::django__django-13810,old112,old112,django__django-13810,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,24258,862,6,0.073575,,token_log_pricing
old112::django__django-13810,old112,old112,django__django-13810,bug_fixing,glm-5,glm-5,1,1,1,479656,23786,31,0.4550828,,token_log_pricing
old112::django__django-13810,old112,old112,django__django-13810,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13810,old112,old112,django__django-13810,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13810,old112,old112,django__django-13810,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13810,old112,old112,django__django-13810,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13820,old112,old112,django__django-13820,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,13049,629,6,0.08097,,token_log_pricing
old112::django__django-13820,old112,old112,django__django-13820,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,56778,1583,14,0.194079,,token_log_pricing
old112::django__django-13820,old112,old112,django__django-13820,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,14002,1281,4,0.05422,,token_log_pricing
old112::django__django-13820,old112,old112,django__django-13820,bug_fixing,glm-5,glm-5,1,1,1,140019,3053,18,0.1211742,,token_log_pricing
old112::django__django-13820,old112,old112,django__django-13820,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13820,old112,old112,django__django-13820,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13820,old112,old112,django__django-13820,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13820,old112,old112,django__django-13820,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13821,old112,old112,django__django-13821,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,445581,2663,25,2.29448,,token_log_pricing
old112::django__django-13821,old112,old112,django__django-13821,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,177136,2017,15,0.561663,,token_log_pricing
old112::django__django-13821,old112,old112,django__django-13821,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,32044,855,3,0.092935,,token_log_pricing
old112::django__django-13821,old112,old112,django__django-13821,bug_fixing,glm-5,glm-5,1,1,1,126245,1666,15,0.105994,,token_log_pricing
old112::django__django-13821,old112,old112,django__django-13821,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13821,old112,old112,django__django-13821,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13821,old112,old112,django__django-13821,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-13821,old112,old112,django__django-13821,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14007,old112,old112,django__django-14007,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,407422,4285,35,2.144235,,token_log_pricing
old112::django__django-14007,old112,old112,django__django-14007,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,663253,7047,47,2.095464,,token_log_pricing
old112::django__django-14007,old112,old112,django__django-14007,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,14028,1096,4,0.05151,,token_log_pricing
old112::django__django-14007,old112,old112,django__django-14007,bug_fixing,glm-5,glm-5,0,0,0,962259,14038,60,0.8119212,,token_log_pricing
old112::django__django-14007,old112,old112,django__django-14007,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14007,old112,old112,django__django-14007,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14007,old112,old112,django__django-14007,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14007,old112,old112,django__django-14007,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14017,old112,old112,django__django-14017,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,176185,4443,20,0.992,,token_log_pricing
old112::django__django-14017,old112,old112,django__django-14017,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,254562,5110,24,0.840336,,token_log_pricing
old112::django__django-14017,old112,old112,django__django-14017,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,14525,848,4,0.0490325,,token_log_pricing
old112::django__django-14017,old112,old112,django__django-14017,bug_fixing,glm-5,glm-5,1,1,1,531573,9537,39,0.4538694,,token_log_pricing
old112::django__django-14017,old112,old112,django__django-14017,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14017,old112,old112,django__django-14017,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14017,old112,old112,django__django-14017,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14017,old112,old112,django__django-14017,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14053,old112,old112,django__django-14053,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,210162,2863,21,1.122385,,token_log_pricing
old112::django__django-14053,old112,old112,django__django-14053,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,525355,9958,35,1.725435,,token_log_pricing
old112::django__django-14053,old112,old112,django__django-14053,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,66562,2326,11,0.201295,,token_log_pricing
old112::django__django-14053,old112,old112,django__django-14053,bug_fixing,glm-5,glm-5,1,1,1,416259,6347,24,0.3520482,,token_log_pricing
old112::django__django-14053,old112,old112,django__django-14053,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14053,old112,old112,django__django-14053,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14053,old112,old112,django__django-14053,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14053,old112,old112,django__django-14053,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-14122,old112,old112,django__django-14122,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,182303,4056,23,1.012915,,token_log_pricing
old112::django__django-14122,old112,old112,django__django-14122,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,726022,5446,46,2.259756,,token_log_pricing
old112::django__django-14122,old112,old112,django__django-14122,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,41107,906,7,0.1163575,,token_log_pricing
