task_id,split,dimension,model,score,cost_usd,total_tokens,latency_ms
dim9_lcb_testgen_abc343_a,train,test_generation,glm-5,0.2,0.0,2716,60976
dim9_lcb_testgen_abc343_a,train,test_generation,kimi-k2.5,1.0,0.0,765,20748
dim9_lcb_testgen_abc343_a,train,test_generation,MiniMax-M2.7,1.0,0.0,1994,33517
dim9_lcb_testgen_abc343_a,train,test_generation,Qwen3-Max,1.0,0.0,1101,35423
dim9_lcb_testgen_abc343_a,train,test_generation,qwen3.5-plus,1.0,0.0,5723,89056
dim9_lcb_testgen_3531,val,test_generation,claude-opus-4-6,1.0,0.0,2207,24142
dim9_lcb_testgen_3531,val,test_generation,claude-sonnet-4-6,1.0,0.0,2687,26095
dim9_lcb_testgen_3531,val,test_generation,gpt-5.4,1.0,0.0,3375,51555
dim9_lcb_testgen_3531,val,test_generation,glm-5,0.0,0.0,1000,0
dim9_lcb_testgen_3531,val,test_generation,kimi-k2.5,1.0,0.0,1631,40285
dim9_lcb_testgen_3531,val,test_generation,MiniMax-M2.7,1.0,0.0,4031,68857
dim9_lcb_testgen_3531,val,test_generation,Qwen3-Max,1.0,0.0,1216,40650
dim9_lcb_testgen_3531,val,test_generation,qwen3.5-plus,0.0,0.0,1000,0
dim9_lcb_testgen_abc394_a,train,test_generation,claude-opus-4-6,0.2,0.0,1322,16892
dim9_lcb_testgen_abc394_a,train,test_generation,claude-sonnet-4-6,0.2,0.0,1583,17800
dim9_lcb_testgen_abc394_a,train,test_generation,gpt-5.4,1.0,0.0,1006,22084
dim9_lcb_testgen_abc394_a,train,test_generation,glm-5,1.0,0.0,2187,53009
dim9_lcb_testgen_abc394_a,train,test_generation,kimi-k2.5,1.0,0.0,742,19955
dim9_lcb_testgen_abc394_a,train,test_generation,MiniMax-M2.7,1.0,0.0,1838,28581
dim9_lcb_testgen_abc394_a,train,test_generation,Qwen3-Max,1.0,0.0,865,31649
dim9_lcb_testgen_abc394_a,train,test_generation,qwen3.5-plus,1.0,0.0,5404,83395
dim9_lcb_testgen_2893,train,test_generation,claude-opus-4-6,1.0,0.0,1920,23250
dim9_lcb_testgen_2893,train,test_generation,claude-sonnet-4-6,1.0,0.0,2660,31099
dim9_lcb_testgen_2893,train,test_generation,gpt-5.4,1.0,0.0,2331,35248
dim9_lcb_testgen_2893,train,test_generation,glm-5,0.0,0.0,1000,0
dim9_lcb_testgen_2893,train,test_generation,kimi-k2.5,0.0,0.0,1298,34041
dim9_lcb_testgen_2893,train,test_generation,MiniMax-M2.7,1.0,0.0,3614,61953
dim9_lcb_testgen_2893,train,test_generation,Qwen3-Max,1.0,0.0,1114,41868
dim9_lcb_testgen_2893,train,test_generation,qwen3.5-plus,0.0,0.0,1000,0
dim9_lcb_testgen_abc382_a,val,test_generation,claude-opus-4-6,0.3,0.0,1596,17027
dim9_lcb_testgen_abc382_a,val,test_generation,claude-sonnet-4-6,1.0,0.0,1961,18435
dim9_lcb_testgen_abc382_a,val,test_generation,gpt-5.4,1.0,0.0,1606,23026
dim9_lcb_testgen_abc382_a,val,test_generation,glm-5,1.0,0.0,3104,66467
dim9_lcb_testgen_abc382_a,val,test_generation,kimi-k2.5,0.2,0.0,1051,22404
dim9_lcb_testgen_abc382_a,val,test_generation,MiniMax-M2.7,1.0,0.0,3292,51047
dim9_lcb_testgen_abc382_a,val,test_generation,Qwen3-Max,1.0,0.0,1225,29680
dim9_lcb_testgen_abc382_a,val,test_generation,qwen3.5-plus,1.0,0.0,5992,90295
dim9_lcb_testgen_3397,train,test_generation,claude-opus-4-6,1.0,0.0,1708,17396
dim9_lcb_testgen_3397,train,test_generation,claude-sonnet-4-6,1.0,0.0,1946,18942
dim9_lcb_testgen_3397,train,test_generation,gpt-5.4,1.0,0.0,2621,36276
dim9_lcb_testgen_3397,train,test_generation,glm-5,1.0,0.0,3120,67248
dim9_lcb_testgen_3397,train,test_generation,kimi-k2.5,1.0,0.0,1107,41697
dim9_lcb_testgen_3397,train,test_generation,MiniMax-M2.7,1.0,0.0,2236,39160
dim9_lcb_testgen_3397,train,test_generation,Qwen3-Max,1.0,0.0,909,27459
dim9_lcb_testgen_3397,train,test_generation,qwen3.5-plus,1.0,0.0,5267,78108
dim9_lcb_testgen_3658,train,test_generation,claude-opus-4-6,1.0,0.0,1627,16845
dim9_lcb_testgen_3658,train,test_generation,claude-sonnet-4-6,1.0,0.0,2083,21365
dim9_lcb_testgen_3658,train,test_generation,gpt-5.4,1.0,0.0,1943,27992
dim9_lcb_testgen_3658,train,test_generation,glm-5,0.0,0.0,1000,0
dim9_lcb_testgen_3658,train,test_generation,kimi-k2.5,1.0,0.0,1380,37795
dim9_lcb_testgen_3658,train,test_generation,MiniMax-M2.7,1.0,0.0,3620,58069
dim9_lcb_testgen_3658,train,test_generation,Qwen3-Max,1.0,0.0,899,22432
dim9_lcb_testgen_3658,train,test_generation,qwen3.5-plus,0.0,0.0,1000,0
dim9_mbpp_testgen_2,train,test_generation,claude-opus-4-6,0.0,0.0,2298,25463
dim9_mbpp_testgen_2,train,test_generation,claude-sonnet-4-6,0.0,0.0,2619,25799
dim9_mbpp_testgen_2,train,test_generation,gpt-5.4,0.0,0.0,1038,15892
dim9_mbpp_testgen_2,train,test_generation,glm-5,0.0,0.0,2365,63848
dim9_mbpp_testgen_2,train,test_generation,kimi-k2.5,0.0,0.0,790,36461
dim9_mbpp_testgen_2,train,test_generation,MiniMax-M2.7,0.0,0.0,2438,40315
dim9_mbpp_testgen_2,train,test_generation,Qwen3-Max,0.0,0.0,626,21515
dim9_mbpp_testgen_2,train,test_generation,qwen3.5-plus,0.0,0.0,4083,66819
dim9_lcb_testgen_3461,train,test_generation,claude-opus-4-6,1.0,0.0,1812,16642
dim9_lcb_testgen_3461,train,test_generation,claude-sonnet-4-6,1.0,0.0,2113,19654
dim9_lcb_testgen_3461,train,test_generation,gpt-5.4,1.0,0.0,2280,36899
dim9_lcb_testgen_3461,train,test_generation,glm-5,1.0,0.0,2821,63723
dim9_lcb_testgen_3461,train,test_generation,kimi-k2.5,0.0,0.0,1284,39487
dim9_lcb_testgen_3461,train,test_generation,MiniMax-M2.7,1.0,0.0,3291,53756
dim9_lcb_testgen_3461,train,test_generation,Qwen3-Max,1.0,0.0,856,26978
dim9_lcb_testgen_3461,train,test_generation,qwen3.5-plus,1.0,0.0,3506,45925
dim9_lcb_testgen_abc312_e,train,test_generation,claude-opus-4-6,0.0,0.0,2305,19646
dim9_lcb_testgen_abc312_e,train,test_generation,claude-sonnet-4-6,0.0,0.0,2669,22730
dim9_lcb_testgen_abc312_e,train,test_generation,gpt-5.4,1.0,0.0,3777,46943
dim9_lcb_testgen_abc312_e,train,test_generation,glm-5,0.0,0.0,1000,0
dim9_lcb_testgen_abc312_e,train,test_generation,kimi-k2.5,1.0,0.0,2113,72609
dim9_lcb_testgen_abc312_e,train,test_generation,MiniMax-M2.7,0.0,0.0,2687,37620
dim9_lcb_testgen_abc312_e,train,test_generation,Qwen3-Max,1.0,0.0,1791,38533
dim9_lcb_testgen_abc312_e,train,test_generation,qwen3.5-plus,0.0,0.0,1000,0
dim9_mbpp_testgen_3,train,test_generation,claude-opus-4-6,0.0,0.0,3307,32361
dim9_mbpp_testgen_3,train,test_generation,claude-sonnet-4-6,0.0,0.0,2641,24473
dim9_mbpp_testgen_3,train,test_generation,gpt-5.4,0.0,0.0,932,18413
dim9_mbpp_testgen_3,train,test_generation,glm-5,0.0,0.0,2788,78907
dim9_mbpp_testgen_3,train,test_generation,kimi-k2.5,0.0,0.0,827,37945
dim9_mbpp_testgen_3,train,test_generation,MiniMax-M2.7,0.0,0.0,2680,44504
dim9_mbpp_testgen_3,train,test_generation,Qwen3-Max,0.0,0.0,540,22754
dim9_mbpp_testgen_3,train,test_generation,qwen3.5-plus,0.0,0.0,4877,81462
dim9_mbpp_testgen_4,train,test_generation,claude-opus-4-6,0.0,0.0,1819,21066
dim9_mbpp_testgen_4,train,test_generation,claude-sonnet-4-6,0.0,0.0,2178,22879
dim9_mbpp_testgen_4,train,test_generation,gpt-5.4,0.0,0.0,1152,18531
dim9_mbpp_testgen_4,train,test_generation,glm-5,0.0,0.0,2552,67283
dim9_mbpp_testgen_4,train,test_generation,kimi-k2.5,0.0,0.0,1001,47526
dim9_mbpp_testgen_4,train,test_generation,MiniMax-M2.7,0.0,0.0,3072,54271
dim9_mbpp_testgen_4,train,test_generation,Qwen3-Max,0.0,0.0,619,21849
dim9_mbpp_testgen_4,train,test_generation,qwen3.5-plus,0.0,0.0,4115,63672
dim9_mbpp_testgen_6,train,test_generation,claude-opus-4-6,0.0,0.0,3815,38036
dim9_mbpp_testgen_6,train,test_generation,claude-sonnet-4-6,0.0,0.0,2513,23127
dim9_mbpp_testgen_6,train,test_generation,gpt-5.4,0.0,0.0,1246,20479
dim9_mbpp_testgen_6,train,test_generation,glm-5,0.0,0.0,1000,0
dim9_mbpp_testgen_6,train,test_generation,kimi-k2.5,0.0,0.0,1257,58934
dim9_mbpp_testgen_6,train,test_generation,MiniMax-M2.7,0.0,0.0,3262,57348
dim9_mbpp_testgen_6,train,test_generation,Qwen3-Max,0.0,0.0,876,29591
dim9_mbpp_testgen_6,train,test_generation,qwen3.5-plus,0.0,0.0,3122,42043
dim9_mbpp_testgen_7,train,test_generation,claude-opus-4-6,0.0,0.0,1839,22656
dim9_mbpp_testgen_7,train,test_generation,claude-sonnet-4-6,0.0,0.0,2593,27346
dim9_mbpp_testgen_7,train,test_generation,gpt-5.4,0.0,0.0,978,18203
dim9_mbpp_testgen_7,train,test_generation,glm-5,0.0,0.0,2960,90365
dim9_mbpp_testgen_7,train,test_generation,kimi-k2.5,0.0,0.0,934,32768
dim9_mbpp_testgen_7,train,test_generation,MiniMax-M2.7,0.0,0.0,2343,45808
dim9_mbpp_testgen_7,train,test_generation,Qwen3-Max,0.0,0.0,415,14565
dim9_mbpp_testgen_7,train,test_generation,qwen3.5-plus,0.0,0.0,3812,70593
dim9_mbpp_testgen_11,train,test_generation,claude-opus-4-6,0.0,0.0,1474,18255
dim9_mbpp_testgen_11,train,test_generation,claude-sonnet-4-6,0.0,0.0,1652,18544
dim9_mbpp_testgen_11,train,test_generation,gpt-5.4,0.0,0.0,848,15975
dim9_mbpp_testgen_11,train,test_generation,glm-5,0.0,0.0,2632,70425
dim9_mbpp_testgen_11,train,test_generation,kimi-k2.5,0.0,0.0,867,28273
dim9_mbpp_testgen_11,train,test_generation,MiniMax-M2.7,0.0,0.0,2555,44578
dim9_mbpp_testgen_11,train,test_generation,Qwen3-Max,0.0,0.0,553,19965
dim9_mbpp_testgen_11,train,test_generation,qwen3.5-plus,0.0,0.0,3804,59209
dim9_mbpp_testgen_9,train,test_generation,claude-opus-4-6,0.0,0.0,2026,23855
dim9_mbpp_testgen_9,train,test_generation,claude-sonnet-4-6,0.0,0.0,2327,24455
dim9_mbpp_testgen_9,train,test_generation,gpt-5.4,0.0,0.0,1335,21909
dim9_mbpp_testgen_9,train,test_generation,glm-5,0.0,0.0,3079,63984
dim9_mbpp_testgen_9,train,test_generation,kimi-k2.5,0.0,0.0,723,30677
dim9_mbpp_testgen_9,train,test_generation,MiniMax-M2.7,0.0,0.0,2611,44389
dim9_mbpp_testgen_9,train,test_generation,Qwen3-Max,0.0,0.0,578,15245
dim9_mbpp_testgen_9,train,test_generation,qwen3.5-plus,0.0,0.0,2311,32924
dim9_mbpp_testgen_12,train,test_generation,claude-opus-4-6,0.0,0.0,1593,17422
dim9_mbpp_testgen_12,train,test_generation,claude-sonnet-4-6,0.0,0.0,2780,29078
dim9_mbpp_testgen_12,train,test_generation,gpt-5.4,0.0,0.0,1072,19459
dim9_mbpp_testgen_12,train,test_generation,glm-5,0.0,0.0,3367,90789
dim9_mbpp_testgen_12,train,test_generation,kimi-k2.5,0.0,0.0,786,36158
dim9_mbpp_testgen_12,train,test_generation,MiniMax-M2.7,0.0,0.0,3167,57915
dim9_mbpp_testgen_12,train,test_generation,Qwen3-Max,0.0,0.0,852,30167
dim9_mbpp_testgen_12,train,test_generation,qwen3.5-plus,0.0,0.0,3977,60413
dim9_mbpp_testgen_16,train,test_generation,claude-opus-4-6,0.0,0.0,2253,24391
dim9_mbpp_testgen_16,train,test_generation,claude-sonnet-4-6,0.0,0.0,1805,18485
dim9_mbpp_testgen_16,train,test_generation,gpt-5.4,0.0,0.0,769,14910
dim9_mbpp_testgen_16,train,test_generation,glm-5,0.0,0.0,2008,53295
dim9_mbpp_testgen_16,train,test_generation,kimi-k2.5,0.0,0.0,829,27628
dim9_mbpp_testgen_16,train,test_generation,MiniMax-M2.7,0.0,0.0,1269,24893
dim9_mbpp_testgen_16,train,test_generation,Qwen3-Max,0.0,0.0,450,14932
dim9_mbpp_testgen_16,train,test_generation,qwen3.5-plus,0.0,0.0,1729,24210
dim9_mbpp_testgen_17,train,test_generation,claude-opus-4-6,0.0,0.0,1115,13757
dim9_mbpp_testgen_17,train,test_generation,claude-sonnet-4-6,0.0,0.0,1318,13286
dim9_mbpp_testgen_17,train,test_generation,gpt-5.4,0.0,0.0,464,7753
dim9_mbpp_testgen_17,train,test_generation,glm-5,0.0,0.0,1357,35655
dim9_mbpp_testgen_17,train,test_generation,kimi-k2.5,0.0,0.0,938,32794
dim9_mbpp_testgen_17,train,test_generation,MiniMax-M2.7,0.0,0.0,1128,22177
dim9_mbpp_testgen_17,train,test_generation,Qwen3-Max,0.0,0.0,318,11035
dim9_mbpp_testgen_17,train,test_generation,qwen3.5-plus,0.0,0.0,4229,69672
dim9_mbpp_testgen_19,train,test_generation,claude-opus-4-6,0.0,0.0,1368,18053
dim9_mbpp_testgen_19,train,test_generation,claude-sonnet-4-6,0.0,0.0,1874,19492
dim9_mbpp_testgen_19,train,test_generation,gpt-5.4,0.0,0.0,904,14302
dim9_mbpp_testgen_19,train,test_generation,glm-5,0.0,0.0,2215,46631
dim9_mbpp_testgen_19,train,test_generation,kimi-k2.5,0.0,0.0,752,34090
dim9_mbpp_testgen_19,train,test_generation,MiniMax-M2.7,0.0,0.0,1647,31596
dim9_mbpp_testgen_19,train,test_generation,Qwen3-Max,0.0,0.0,522,24237
dim9_mbpp_testgen_19,train,test_generation,qwen3.5-plus,0.0,0.0,3793,56987
dim9_mbpp_testgen_20,train,test_generation,claude-opus-4-6,0.0,0.0,2044,20531
dim9_mbpp_testgen_20,train,test_generation,claude-sonnet-4-6,0.0,0.0,2069,19986
dim9_mbpp_testgen_20,train,test_generation,gpt-5.4,0.0,0.0,1366,29075
dim9_mbpp_testgen_20,train,test_generation,glm-5,0.0,0.0,4287,89174
dim9_mbpp_testgen_20,train,test_generation,kimi-k2.5,0.0,0.0,1227,38942
dim9_mbpp_testgen_20,train,test_generation,MiniMax-M2.7,0.0,0.0,2414,40202
dim9_mbpp_testgen_20,train,test_generation,Qwen3-Max,0.0,0.0,727,25431
dim9_mbpp_testgen_20,train,test_generation,qwen3.5-plus,0.0,0.0,2508,32972
dim9_mbpp_testgen_56,train,test_generation,claude-opus-4-6,0.0,0.0,2347,28552
dim9_mbpp_testgen_56,train,test_generation,claude-sonnet-4-6,0.0,0.0,2157,23028
dim9_mbpp_testgen_56,train,test_generation,gpt-5.4,0.0,0.0,950,18455
dim9_mbpp_testgen_56,train,test_generation,glm-5,0.0,0.0,3437,84509
dim9_mbpp_testgen_56,train,test_generation,kimi-k2.5,0.0,0.0,740,33408
dim9_mbpp_testgen_56,train,test_generation,MiniMax-M2.7,0.0,0.0,2573,50143
dim9_mbpp_testgen_56,train,test_generation,Qwen3-Max,0.0,0.0,509,24050
dim9_mbpp_testgen_56,train,test_generation,qwen3.5-plus,0.0,0.0,1833,26284
dim9_mbpp_testgen_57,val,test_generation,claude-opus-4-6,0.0,0.0,1356,17047
dim9_mbpp_testgen_57,val,test_generation,claude-sonnet-4-6,0.0,0.0,2046,21997
dim9_mbpp_testgen_57,val,test_generation,gpt-5.4,0.0,0.0,1234,24882
dim9_mbpp_testgen_57,val,test_generation,glm-5,0.0,0.0,2652,67470
dim9_mbpp_testgen_57,val,test_generation,kimi-k2.5,0.0,0.0,597,19985
dim9_mbpp_testgen_57,val,test_generation,MiniMax-M2.7,0.0,0.0,2100,46146
dim9_mbpp_testgen_57,val,test_generation,Qwen3-Max,0.0,0.0,551,18992
dim9_mbpp_testgen_57,val,test_generation,qwen3.5-plus,0.0,0.0,5553,87702
dim9_mbpp_testgen_59,train,test_generation,claude-opus-4-6,0.0,0.0,1658,20043
dim9_mbpp_testgen_59,train,test_generation,claude-sonnet-4-6,0.0,0.0,1896,19622
dim9_mbpp_testgen_59,train,test_generation,gpt-5.4,0.0,0.0,879,13697
dim9_mbpp_testgen_59,train,test_generation,glm-5,0.0,0.0,2258,57136
dim9_mbpp_testgen_59,train,test_generation,kimi-k2.5,0.0,0.0,469,15592
dim9_mbpp_testgen_59,train,test_generation,MiniMax-M2.7,0.0,0.0,1898,34635
dim9_mbpp_testgen_59,train,test_generation,Qwen3-Max,0.0,0.0,469,18636
dim9_mbpp_testgen_59,train,test_generation,qwen3.5-plus,0.0,0.0,1520,21692
dim9_mbpp_testgen_63,train,test_generation,claude-opus-4-6,0.0,0.0,1439,18281
dim9_mbpp_testgen_63,train,test_generation,claude-sonnet-4-6,0.0,0.0,2062,23594
dim9_mbpp_testgen_63,train,test_generation,gpt-5.4,0.0,0.0,900,15987
dim9_mbpp_testgen_63,train,test_generation,glm-5,0.0,0.0,2610,66734
dim9_mbpp_testgen_63,train,test_generation,kimi-k2.5,0.0,0.0,681,30218
dim9_mbpp_testgen_63,train,test_generation,MiniMax-M2.7,0.0,0.0,1403,24722
dim9_mbpp_testgen_63,train,test_generation,Qwen3-Max,0.0,0.0,558,24095
dim9_mbpp_testgen_63,train,test_generation,qwen3.5-plus,0.0,0.0,1370,20367
dim9_mbpp_testgen_62,val,test_generation,claude-opus-4-6,0.0,0.0,1436,17315
dim9_mbpp_testgen_62,val,test_generation,claude-sonnet-4-6,0.0,0.0,1534,18171
dim9_mbpp_testgen_62,val,test_generation,gpt-5.4,0.0,0.0,623,10178
dim9_mbpp_testgen_62,val,test_generation,glm-5,0.0,0.0,1888,53323
dim9_mbpp_testgen_62,val,test_generation,kimi-k2.5,0.0,0.0,1052,36716
dim9_mbpp_testgen_62,val,test_generation,MiniMax-M2.7,0.0,0.0,2247,40605
dim9_mbpp_testgen_62,val,test_generation,Qwen3-Max,0.0,0.0,443,20496
dim9_mbpp_testgen_62,val,test_generation,qwen3.5-plus,0.0,0.0,2781,46303
dim9_mbpp_testgen_64,train,test_generation,claude-opus-4-6,0.0,0.0,2579,27037
dim9_mbpp_testgen_64,train,test_generation,claude-sonnet-4-6,0.0,0.0,2406,24378
dim9_mbpp_testgen_64,train,test_generation,gpt-5.4,0.0,0.0,1191,32910
dim9_mbpp_testgen_64,train,test_generation,glm-5,0.0,0.0,2502,64285
dim9_mbpp_testgen_64,train,test_generation,kimi-k2.5,0.0,0.0,829,36757
dim9_mbpp_testgen_64,train,test_generation,MiniMax-M2.7,0.0,0.0,1721,30972
dim9_mbpp_testgen_64,train,test_generation,Qwen3-Max,0.0,0.0,862,29474
dim9_mbpp_testgen_64,train,test_generation,qwen3.5-plus,0.0,0.0,4614,75958
dim9_mbpp_testgen_65,train,test_generation,claude-opus-4-6,0.0,0.0,1452,17787
dim9_mbpp_testgen_65,train,test_generation,claude-sonnet-4-6,0.0,0.0,1914,20406
dim9_mbpp_testgen_65,train,test_generation,gpt-5.4,0.0,0.0,992,14573
dim9_mbpp_testgen_65,train,test_generation,glm-5,0.0,0.0,2433,59959
dim9_mbpp_testgen_65,train,test_generation,kimi-k2.5,0.0,0.0,741,24316
dim9_mbpp_testgen_65,train,test_generation,MiniMax-M2.7,0.0,0.0,2389,46248
dim9_mbpp_testgen_65,train,test_generation,Qwen3-Max,0.0,0.0,714,25941
dim9_mbpp_testgen_65,train,test_generation,qwen3.5-plus,0.0,0.0,2031,31510
dim9_mbpp_testgen_68,train,test_generation,claude-opus-4-6,0.0,0.0,1841,19859
dim9_mbpp_testgen_68,train,test_generation,claude-sonnet-4-6,0.0,0.0,2345,23166
dim9_mbpp_testgen_68,train,test_generation,gpt-5.4,0.0,0.0,1298,20443
dim9_mbpp_testgen_68,train,test_generation,glm-5,0.0,0.0,2259,54296
dim9_mbpp_testgen_68,train,test_generation,kimi-k2.5,0.0,0.0,786,25439
dim9_mbpp_testgen_68,train,test_generation,MiniMax-M2.7,0.0,0.0,2531,46346
dim9_mbpp_testgen_68,train,test_generation,Qwen3-Max,0.0,0.0,865,33497
dim9_mbpp_testgen_68,train,test_generation,qwen3.5-plus,0.0,0.0,3273,45786
dim9_mbpp_testgen_67,train,test_generation,claude-opus-4-6,0.0,0.0,1419,16984
dim9_mbpp_testgen_67,train,test_generation,claude-sonnet-4-6,0.0,0.0,2620,27642
dim9_mbpp_testgen_67,train,test_generation,gpt-5.4,0.0,0.0,816,13473
dim9_mbpp_testgen_67,train,test_generation,glm-5,0.0,0.0,2271,55201
dim9_mbpp_testgen_67,train,test_generation,kimi-k2.5,0.0,0.0,743,28949
dim9_mbpp_testgen_67,train,test_generation,MiniMax-M2.7,0.0,0.0,2112,37845
dim9_mbpp_testgen_67,train,test_generation,Qwen3-Max,0.0,0.0,624,20346
dim9_mbpp_testgen_67,train,test_generation,qwen3.5-plus,0.0,0.0,2166,30796
dim9_mbpp_testgen_69,train,test_generation,claude-opus-4-6,0.0,0.0,1879,19744
dim9_mbpp_testgen_69,train,test_generation,claude-sonnet-4-6,0.0,0.0,2485,25749
dim9_mbpp_testgen_69,train,test_generation,gpt-5.4,0.0,0.0,1223,15322
dim9_mbpp_testgen_69,train,test_generation,glm-5,0.0,0.0,2732,63529
dim9_mbpp_testgen_69,train,test_generation,kimi-k2.5,0.0,0.0,842,28355
dim9_mbpp_testgen_69,train,test_generation,MiniMax-M2.7,0.0,0.0,3035,54310
dim9_mbpp_testgen_69,train,test_generation,Qwen3-Max,0.0,0.0,957,37441
dim9_mbpp_testgen_69,train,test_generation,qwen3.5-plus,0.0,0.0,5583,86474
dim9_mbpp_testgen_70,val,test_generation,claude-opus-4-6,0.0,0.0,1359,17552
dim9_mbpp_testgen_70,val,test_generation,claude-sonnet-4-6,0.0,0.0,1838,19913
dim9_mbpp_testgen_70,val,test_generation,gpt-5.4,0.0,0.0,791,19869
dim9_mbpp_testgen_70,val,test_generation,glm-5,0.0,0.0,1958,52923
dim9_mbpp_testgen_70,val,test_generation,kimi-k2.5,0.0,0.0,600,20057
dim9_mbpp_testgen_70,val,test_generation,MiniMax-M2.7,0.0,0.0,1809,33145
dim9_mbpp_testgen_70,val,test_generation,Qwen3-Max,0.0,0.0,497,19669
dim9_mbpp_testgen_70,val,test_generation,qwen3.5-plus,0.0,0.0,1704,25832
dim9_mbpp_testgen_71,val,test_generation,claude-opus-4-6,0.0,0.0,2585,27783
dim9_mbpp_testgen_71,val,test_generation,claude-sonnet-4-6,0.0,0.0,2680,26302
dim9_mbpp_testgen_71,val,test_generation,gpt-5.4,0.0,0.0,1650,23082
dim9_mbpp_testgen_71,val,test_generation,glm-5,0.0,0.0,2357,50765
dim9_mbpp_testgen_71,val,test_generation,kimi-k2.5,0.0,0.0,1185,51878
dim9_mbpp_testgen_71,val,test_generation,MiniMax-M2.7,0.0,0.0,2417,44979
dim9_mbpp_testgen_71,val,test_generation,Qwen3-Max,0.0,0.0,806,30878
dim9_mbpp_testgen_71,val,test_generation,qwen3.5-plus,0.0,0.0,3919,60088
dim9_mbpp_testgen_77,train,test_generation,claude-opus-4-6,0.0,0.0,1368,14640
dim9_mbpp_testgen_77,train,test_generation,claude-sonnet-4-6,0.0,0.0,2032,19060
dim9_mbpp_testgen_77,train,test_generation,gpt-5.4,0.0,0.0,612,13124
dim9_mbpp_testgen_77,train,test_generation,glm-5,0.0,0.0,1790,39283
dim9_mbpp_testgen_77,train,test_generation,kimi-k2.5,0.0,0.0,514,16092
dim9_mbpp_testgen_77,train,test_generation,MiniMax-M2.7,0.0,0.0,1465,29786
dim9_mbpp_testgen_77,train,test_generation,Qwen3-Max,0.0,0.0,665,28783
dim9_mbpp_testgen_77,train,test_generation,qwen3.5-plus,0.0,0.0,3251,49612
dim9_mbpp_testgen_75,train,test_generation,claude-opus-4-6,0.0,0.0,2230,29136
dim9_mbpp_testgen_75,train,test_generation,claude-sonnet-4-6,0.0,0.0,3260,32877
dim9_mbpp_testgen_75,train,test_generation,gpt-5.4,0.0,0.0,1242,15584
dim9_mbpp_testgen_75,train,test_generation,glm-5,0.0,0.0,3485,74551
dim9_mbpp_testgen_75,train,test_generation,kimi-k2.5,0.0,0.0,821,26260
dim9_mbpp_testgen_75,train,test_generation,MiniMax-M2.7,0.0,0.0,4314,81312
dim9_mbpp_testgen_75,train,test_generation,Qwen3-Max,0.0,0.0,945,27022
dim9_mbpp_testgen_75,train,test_generation,qwen3.5-plus,0.0,0.0,4588,74487
dim9_mbpp_testgen_79,train,test_generation,claude-opus-4-6,0.0,0.0,897,11325
dim9_mbpp_testgen_79,train,test_generation,claude-sonnet-4-6,0.0,0.0,1394,14742
dim9_mbpp_testgen_79,train,test_generation,gpt-5.4,0.0,0.0,486,8312
dim9_mbpp_testgen_79,train,test_generation,glm-5,0.0,0.0,3178,74820
dim9_mbpp_testgen_79,train,test_generation,kimi-k2.5,0.0,0.0,720,26448
dim9_mbpp_testgen_79,train,test_generation,MiniMax-M2.7,0.0,0.0,1441,27054
dim9_mbpp_testgen_79,train,test_generation,Qwen3-Max,0.0,0.0,527,22464
dim9_mbpp_testgen_79,train,test_generation,qwen3.5-plus,0.0,0.0,3954,67545
dim9_mbpp_testgen_82,train,test_generation,claude-opus-4-6,0.0,0.0,2091,23475
dim9_mbpp_testgen_82,train,test_generation,claude-sonnet-4-6,0.0,0.0,2241,22868
dim9_mbpp_testgen_82,train,test_generation,gpt-5.4,0.0,0.0,906,14936
dim9_mbpp_testgen_82,train,test_generation,glm-5,0.0,0.0,1816,47396
dim9_mbpp_testgen_82,train,test_generation,kimi-k2.5,0.0,0.0,790,36722
dim9_mbpp_testgen_82,train,test_generation,MiniMax-M2.7,0.0,0.0,2848,55514
dim9_mbpp_testgen_82,train,test_generation,Qwen3-Max,0.0,0.0,371,12463
dim9_mbpp_testgen_82,train,test_generation,qwen3.5-plus,0.0,0.0,3496,58602
dim9_mbpp_testgen_84,train,test_generation,claude-opus-4-6,0.0,0.0,1447,17031
dim9_mbpp_testgen_84,train,test_generation,claude-sonnet-4-6,0.0,0.0,2318,24235
dim9_mbpp_testgen_84,train,test_generation,gpt-5.4,0.0,0.0,919,16211
dim9_mbpp_testgen_84,train,test_generation,glm-5,0.0,0.0,1132,31457
dim9_mbpp_testgen_84,train,test_generation,kimi-k2.5,0.0,0.0,756,31767
dim9_mbpp_testgen_84,train,test_generation,MiniMax-M2.7,0.0,0.0,1953,34328
dim9_mbpp_testgen_84,train,test_generation,Qwen3-Max,0.0,0.0,512,14530
dim9_mbpp_testgen_84,train,test_generation,qwen3.5-plus,0.0,0.0,2098,29048
dim9_mbpp_testgen_85,train,test_generation,claude-opus-4-6,0.0,0.0,2469,25782
dim9_mbpp_testgen_85,train,test_generation,claude-sonnet-4-6,0.0,0.0,2943,28093
dim9_mbpp_testgen_85,train,test_generation,gpt-5.4,0.0,0.0,470,8431
dim9_mbpp_testgen_85,train,test_generation,glm-5,0.0,0.0,2094,60828
dim9_mbpp_testgen_85,train,test_generation,kimi-k2.5,0.0,0.0,783,37245
dim9_mbpp_testgen_85,train,test_generation,MiniMax-M2.7,0.0,0.0,1815,34192
dim9_mbpp_testgen_85,train,test_generation,Qwen3-Max,0.0,0.0,361,12306
